sample_id,patient_id,tissue_type,fastqscreen_id,Human,rRNA,ERCC,Mouse,EColi,Virus,Yeast,Vector,Mitoch,Multiple Genomes,No hits,fastqc_id,GC_fastqc,dup_fastqc,avg_sequence_length,total_reads_fastq_M,qualimap_bamqc_id,avg_gc,median_insert_size,qualimap_RNAseq_qc_id,mean_coverage,percentage_aligned,mapped_reads,total_reads_bam,general_error_rate,5_3_bias,reads_aligned,genomic_origin_id,Exonic,Intronic,Intergenic
FUSCCTNBC391_TT,FUSCCTNBC391,tumor,FUSCCTNBC391_R2_screen,66257,1872,11,49,1,0,0,0,0,30960,850,FUSCCTNBC391_R2,49,53.19768218,138.1130022,34.143461,FUSCCTNBC391.percent_bamqc,58.77880149,206,FUSCCTNBC391.percent,7.237,99.19546625,15546588,15672680,0.01,1.06,3296041,FUSCCTNBC391.percent,1733206,3090943,364456
FUSCCTNBC392_TT,FUSCCTNBC392,tumor,FUSCCTNBC392_R1_screen,65124,1821,87,37,0,0,0,0,0,32041,890,FUSCCTNBC392_R1,51,44.79188111,136.887164,31.744227,FUSCCTNBC392.percent_bamqc,60.34510299,198,FUSCCTNBC392.percent,8.4739,99.09608611,11567062,11672572,0.01,1.18,3093831,FUSCCTNBC392.percent,2226327,2300442,332235
FUSCCTNBC392_TT,FUSCCTNBC392,tumor,FUSCCTNBC392_R2_screen,65269,2428,87,31,0,0,0,0,0,31125,1060,FUSCCTNBC392_R2,51,50.30575405,136.8949811,31.744227,FUSCCTNBC392.percent_bamqc,60.34510299,198,FUSCCTNBC392.percent,8.4739,99.09608611,11567062,11672572,0.01,1.18,3093831,FUSCCTNBC392.percent,2226327,2300442,332235
FUSCCTNBC393_TT,FUSCCTNBC393,tumor,FUSCCTNBC393_R1_screen,53903,5582,118,105,3,0,0,0,0,37999,2290,FUSCCTNBC393_R1,59,38.26171089,135.7250019,32.056968,FUSCCTNBC393.percent_bamqc,68.9729272,197,FUSCCTNBC393.percent,16.2685,99.09721544,17393681,17552139,0.01,1.17,3091865,FUSCCTNBC393.percent,1655329,2125370,431953
FUSCCTNBC393_TT,FUSCCTNBC393,tumor,FUSCCTNBC393_R2_screen,53939,7222,119,136,4,0,0,0,0,36071,2509,FUSCCTNBC393_R2,59,42.02897087,135.7384503,32.056968,FUSCCTNBC393.percent_bamqc,68.9729272,197,FUSCCTNBC393.percent,16.2685,99.09721544,17393681,17552139,0.01,1.17,3091865,FUSCCTNBC393.percent,1655329,2125370,431953
FUSCCTNBC394_TT,FUSCCTNBC394,tumor,FUSCCTNBC394_R1_screen,72702,1102,55,17,17,0,0,0,0,25357,750,FUSCCTNBC394_R1,47,53.8055003,136.7150895,34.066115,FUSCCTNBC394.percent_bamqc,55.48313889,201,FUSCCTNBC394.percent,6.0587,99.05461414,11508382,11618219,0.01,1.07,3318339,FUSCCTNBC394.percent,2080846,3250587,315017
FUSCCTNBC394_TT,FUSCCTNBC394,tumor,FUSCCTNBC394_R2_screen,72720,1188,55,55,10,0,1,0,0,25111,860,FUSCCTNBC394_R2,48,60.42132719,136.7243151,34.066115,FUSCCTNBC394.percent_bamqc,55.48313889,201,FUSCCTNBC394.percent,6.0587,99.05461414,11508382,11618219,0.01,1.07,3318339,FUSCCTNBC394.percent,2080846,3250587,315017
FUSCCTNBC397_TT,FUSCCTNBC397,tumor,FUSCCTNBC397_R1_screen,71765,1154,543,31,3,0,1,0,0,26013,490,FUSCCTNBC397_R1,48,51.85358984,138.9442259,43.028275,FUSCCTNBC397.percent_bamqc,55.28697012,215,FUSCCTNBC397.percent,5.0825,99.0381479,14058063,14194594,0.02,1.06,4204305,FUSCCTNBC397.percent,2999659,3724732,473854
FUSCCTNBC397_TT,FUSCCTNBC397,tumor,FUSCCTNBC397_R2_screen,71950,1066,543,31,2,0,1,0,0,25947,460,FUSCCTNBC397_R2,48,55.44704169,138.9471686,43.028275,FUSCCTNBC397.percent_bamqc,55.28697012,215,FUSCCTNBC397.percent,5.0825,99.0381479,14058063,14194594,0.02,1.06,4204305,FUSCCTNBC397.percent,2999659,3724732,473854
FUSCCTNBC398_TT,FUSCCTNBC398,tumor,FUSCCTNBC398_R1_screen,74538,522,140,58,202,0,8,0,0,23312,1220,FUSCCTNBC398_R1,46,53.14256692,138.4048389,55.037438,FUSCCTNBC398.percent_bamqc,52.15011379,210,FUSCCTNBC398.percent,5.8996,98.44960063,15618276,15864235,0.02,1.07,5340770,FUSCCTNBC398.percent,3449980,5412204,506821
FUSCCTNBC398_TT,FUSCCTNBC398,tumor,FUSCCTNBC398_R2_screen,74594,500,140,71,147,0,6,0,0,23272,1270,FUSCCTNBC398_R2,46,58.09351165,138.408618,55.037438,FUSCCTNBC398.percent_bamqc,52.15011379,210,FUSCCTNBC398.percent,5.8996,98.44960063,15618276,15864235,0.02,1.07,5340770,FUSCCTNBC398.percent,3449980,5412204,506821
FUSCCTNBC399_TT,FUSCCTNBC399,tumor,FUSCCTNBC399_R1_screen,71606,1768,293,89,178,0,30,0,0,24376,1660,FUSCCTNBC399_R1,47,50.58548252,139.0546535,45.054565,FUSCCTNBC399.percent_bamqc,55.96266687,213,FUSCCTNBC399.percent,6.3964,98.35672872,15711734,15974234,0.02,1.1,4316981,FUSCCTNBC399.percent,2447917,4450603,407026
FUSCCTNBC399_TT,FUSCCTNBC399,tumor,FUSCCTNBC399_R2_screen,71659,1629,292,91,161,0,32,0,0,24386,1750,FUSCCTNBC399_R2,47,53.1445346,139.0554967,45.054565,FUSCCTNBC399.percent_bamqc,55.96266687,213,FUSCCTNBC399.percent,6.3964,98.35672872,15711734,15974234,0.02,1.1,4316981,FUSCCTNBC399.percent,2447917,4450603,407026
FUSCCTNBC400_TT,FUSCCTNBC400,tumor,FUSCCTNBC400_R1_screen,74994,403,110,46,1,0,0,0,0,23376,1070,FUSCCTNBC400_R1,46,55.6293745,138.3667549,35.908632,FUSCCTNBC400.percent_bamqc,53.43381104,208,FUSCCTNBC400.percent,3.7715,99.14591171,11346390,11444133,0.02,1.09,3520051,FUSCCTNBC400.percent,2466202,3397037,281082
FUSCCTNBC400_TT,FUSCCTNBC400,tumor,FUSCCTNBC400_R2_screen,74700,489,110,27,1,0,0,0,0,23793,880,FUSCCTNBC400_R2,46,59.83776605,138.3710612,35.908632,FUSCCTNBC400.percent_bamqc,53.43381104,208,FUSCCTNBC400.percent,3.7715,99.14591171,11346390,11444133,0.02,1.09,3520051,FUSCCTNBC400.percent,2466202,3397037,281082
FUSCCTNBC403_TT,FUSCCTNBC403,tumor,FUSCCTNBC403_R1_screen,73742,295,14,48,19,0,0,2,0,24930,950,FUSCCTNBC403_R1,46,54.23820884,142.3683245,52.017419,FUSCCTNBC403.percent_bamqc,52.52563578,213,FUSCCTNBC403.percent,5.2711,99.37141649,17701413,17813385,0.02,1.1,5113999,FUSCCTNBC403.percent,3375499,4920314,491757
FUSCCTNBC403_TT,FUSCCTNBC403,tumor,FUSCCTNBC403_R2_screen,73611,325,14,49,18,0,1,0,0,25242,740,FUSCCTNBC403_R2,46,56.93395589,142.3700908,52.017419,FUSCCTNBC403.percent_bamqc,52.52563578,213,FUSCCTNBC403.percent,5.2711,99.37141649,17701413,17813385,0.02,1.1,5113999,FUSCCTNBC403.percent,3375499,4920314,491757
FUSCCTNBC404_TT,FUSCCTNBC404,tumor,FUSCCTNBC404_R1_screen,73369,878,177,12,0,0,0,0,0,25114,450,FUSCCTNBC404_R1,47,51.42083898,138.9539972,35.865289,FUSCCTNBC404.percent_bamqc,55.03164284,208,FUSCCTNBC404.percent,4.9031,99.18863434,11742627,11838682,0.01,1.05,3511158,FUSCCTNBC404.percent,2270072,3424183,356064
FUSCCTNBC404_TT,FUSCCTNBC404,tumor,FUSCCTNBC404_R2_screen,73077,1086,175,34,0,1,0,0,0,24787,840,FUSCCTNBC404_R2,47,57.89979239,138.9597193,35.865289,FUSCCTNBC404.percent_bamqc,55.03164284,208,FUSCCTNBC404.percent,4.9031,99.18863434,11742627,11838682,0.01,1.05,3511158,FUSCCTNBC404.percent,2270072,3424183,356064
FUSCCTNBC405_TT,FUSCCTNBC405,tumor,FUSCCTNBC405_R1_screen,73042,775,204,22,39,0,5,0,0,24933,980,FUSCCTNBC405_R1,46,48.98763018,138.7056361,41.369208,FUSCCTNBC405.percent_bamqc,54.00126163,205,FUSCCTNBC405.percent,6.3657,98.71380212,13716498,13895218,0.01,1.08,4013772,FUSCCTNBC405.percent,2512521,3885041,463573
FUSCCTNBC405_TT,FUSCCTNBC405,tumor,FUSCCTNBC405_R2_screen,72753,926,201,24,50,0,3,0,0,24563,1480,FUSCCTNBC405_R2,46,56.29034571,138.710701,41.369208,FUSCCTNBC405.percent_bamqc,54.00126163,205,FUSCCTNBC405.percent,6.3657,98.71380212,13716498,13895218,0.01,1.08,4013772,FUSCCTNBC405.percent,2512521,3885041,463573
FUSCCTNBC406_TT,FUSCCTNBC406,tumor,FUSCCTNBC406_R1_screen,53397,6845,436,73,8,0,1,0,0,37000,2240,FUSCCTNBC406_R1,60,36.67298391,131.6268126,31.746101,FUSCCTNBC406.percent_bamqc,70.68498256,195,FUSCCTNBC406.percent,13.3672,99.17098827,18461453,18615780,0.01,1.01,3076696,FUSCCTNBC406.percent,1773324,2054397,310365
FUSCCTNBC406_TT,FUSCCTNBC406,tumor,FUSCCTNBC406_R2_screen,53120,8155,434,104,7,0,0,0,0,35370,2810,FUSCCTNBC406_R2,60,39.61219679,131.6552437,31.746101,FUSCCTNBC406.percent_bamqc,70.68498256,195,FUSCCTNBC406.percent,13.3672,99.17098827,18461453,18615780,0.01,1.01,3076696,FUSCCTNBC406.percent,1773324,2054397,310365
FUSCCTNBC412_TT,FUSCCTNBC412,tumor,FUSCCTNBC412_R1_screen,72397,1123,296,48,35,0,0,1,0,25390,710,FUSCCTNBC412_R1,48,52.85564583,138.4011615,40.847148,FUSCCTNBC412.percent_bamqc,55.26242328,209,FUSCCTNBC412.percent,4.6218,98.98715439,13318978,13455259,0.02,1.07,3981148,FUSCCTNBC412.percent,2679848,3855438,308667
FUSCCTNBC412_TT,FUSCCTNBC412,tumor,FUSCCTNBC412_R2_screen,72586,1180,293,57,35,0,0,0,0,25109,740,FUSCCTNBC412_R2,48,57.1703504,138.4055008,40.847148,FUSCCTNBC412.percent_bamqc,55.26242328,209,FUSCCTNBC412.percent,4.6218,98.98715439,13318978,13455259,0.02,1.07,3981148,FUSCCTNBC412.percent,2679848,3855438,308667
FUSCCTNBC413_TT,FUSCCTNBC413,tumor,FUSCCTNBC413_R1_screen,60391,3779,395,35,11,0,0,0,0,33819,1570,FUSCCTNBC413_R1,55,42.66606657,133.6910843,32.241102,FUSCCTNBC413.percent_bamqc,65.39137787,197,FUSCCTNBC413.percent,12.5738,99.13152208,14673208,14801758,0.01,1.12,3134159,FUSCCTNBC413.percent,1921257,2429517,337769
FUSCCTNBC413_TT,FUSCCTNBC413,tumor,FUSCCTNBC413_R2_screen,60280,4478,391,59,0,0,0,0,0,32763,2029,FUSCCTNBC413_R2,55,46.67123891,133.7045307,32.241102,FUSCCTNBC413.percent_bamqc,65.39137787,197,FUSCCTNBC413.percent,12.5738,99.13152208,14673208,14801758,0.01,1.12,3134159,FUSCCTNBC413.percent,1921257,2429517,337769
FUSCCTNBC414_TT,FUSCCTNBC414,tumor,FUSCCTNBC414_R1_screen,77773,200,7,10,0,0,0,0,0,21270,740,FUSCCTNBC414_R1,44,60.08417459,142.4033792,32.05459,FUSCCTNBC414.percent_bamqc,49.19643902,222,FUSCCTNBC414.percent,2.2532,99.18657401,8578133,8648482,0.02,1.04,3141770,FUSCCTNBC414.percent,1921582,3370367,345800
FUSCCTNBC414_TT,FUSCCTNBC414,tumor,FUSCCTNBC414_R2_screen,77554,226,7,14,1,0,0,0,0,21538,660,FUSCCTNBC414_R2,44,64.43273114,142.4067119,32.05459,FUSCCTNBC414.percent_bamqc,49.19643902,222,FUSCCTNBC414.percent,2.2532,99.18657401,8578133,8648482,0.02,1.04,3141770,FUSCCTNBC414.percent,1921582,3370367,345800
FUSCCTNBC415_TT,FUSCCTNBC415,tumor,FUSCCTNBC415_R1_screen,71096,784,54,11,28,0,1,0,0,27366,660,FUSCCTNBC415_R1,47,46.29335825,137.8869956,43.320925,FUSCCTNBC415.percent_bamqc,54.69375641,201,FUSCCTNBC415.percent,8.1387,99.23447471,14855124,14969721,0.01,1.07,4253217,FUSCCTNBC415.percent,2779097,3918894,405682
FUSCCTNBC415_TT,FUSCCTNBC415,tumor,FUSCCTNBC415_R2_screen,70762,1060,54,25,47,0,0,0,0,26902,1150,FUSCCTNBC415_R2,47,53.03984642,137.8916825,43.320925,FUSCCTNBC415.percent_bamqc,54.69375641,201,FUSCCTNBC415.percent,8.1387,99.23447471,14855124,14969721,0.01,1.07,4253217,FUSCCTNBC415.percent,2779097,3918894,405682
FUSCCTNBC416_TT,FUSCCTNBC416,tumor,FUSCCTNBC416_R1_screen,70266,809,270,23,1,0,0,0,0,28211,420,FUSCCTNBC416_R1,47,48.41982012,141.367012,47.293449,FUSCCTNBC416.percent_bamqc,55.08554699,210,FUSCCTNBC416.percent,6.2788,99.32466038,17825473,17946674,0.02,1.06,4622047,FUSCCTNBC416.percent,2971300,4108330,538330
FUSCCTNBC416_TT,FUSCCTNBC416,tumor,FUSCCTNBC416_R2_screen,69925,1016,271,40,1,0,0,0,0,28017,730,FUSCCTNBC416_R2,47,52.45422095,141.371172,47.293449,FUSCCTNBC416.percent_bamqc,55.08554699,210,FUSCCTNBC416.percent,6.2788,99.32466038,17825473,17946674,0.02,1.06,4622047,FUSCCTNBC416.percent,2971300,4108330,538330
FUSCCTNBC418_TT,FUSCCTNBC418,tumor,FUSCCTNBC418_R1_screen,73606,667,11,12,4,0,0,0,0,25110,590,FUSCCTNBC418_R1,47,53.08735871,141.5857797,47.206221,FUSCCTNBC418.percent_bamqc,53.83553814,215,FUSCCTNBC418.percent,5.9536,99.12147685,16261925,16406056,0.02,1.06,4594483,FUSCCTNBC418.percent,2938869,4488494,454743
FUSCCTNBC418_TT,FUSCCTNBC418,tumor,FUSCCTNBC418_R2_screen,73522,764,11,39,2,0,0,0,0,24772,890,FUSCCTNBC418_R2,47,57.41496798,141.5885823,47.206221,FUSCCTNBC418.percent_bamqc,53.83553814,215,FUSCCTNBC418.percent,5.9536,99.12147685,16261925,16406056,0.02,1.06,4594483,FUSCCTNBC418.percent,2938869,4488494,454743
FUSCCTNBC420_TT,FUSCCTNBC420,tumor,FUSCCTNBC420_R1_screen,80078,155,4,25,14,0,0,0,0,18834,890,FUSCCTNBC420_R1,44,59.53009569,141.3550082,44.291507,FUSCCTNBC420.percent_bamqc,49.00019792,217,FUSCCTNBC420.percent,2.9461,99.21013216,12114328,12210777,0.03,1.12,4349603,FUSCCTNBC420.percent,2475781,4904593,478869
FUSCCTNBC420_TT,FUSCCTNBC420,tumor,FUSCCTNBC420_R2_screen,79818,159,4,14,12,0,0,0,0,19213,780,FUSCCTNBC420_R2,44,64.28914635,141.358721,44.291507,FUSCCTNBC420.percent_bamqc,49.00019792,217,FUSCCTNBC420.percent,2.9461,99.21013216,12114328,12210777,0.03,1.12,4349603,FUSCCTNBC420.percent,2475781,4904593,478869
FUSCCTNBC422_TT,FUSCCTNBC422,tumor,FUSCCTNBC422_R1_screen,70764,1018,210,20,5,0,0,0,0,27443,540,FUSCCTNBC422_R1,49,52.29574514,139.5530134,36.63143,FUSCCTNBC422.percent_bamqc,56.77260003,212,FUSCCTNBC422.percent,6.4513,99.06026033,12622930,12742678,0.01,1.11,3562518,FUSCCTNBC422.percent,2503810,3196354,334904
FUSCCTNBC422_TT,FUSCCTNBC422,tumor,FUSCCTNBC422_R2_screen,70368,1225,208,20,6,0,0,0,1,27432,740,FUSCCTNBC422_R2,49,56.28577487,139.55572,36.63143,FUSCCTNBC422.percent_bamqc,56.77260003,212,FUSCCTNBC422.percent,6.4513,99.06026033,12622930,12742678,0.01,1.11,3562518,FUSCCTNBC422.percent,2503810,3196354,334904
FUSCCTNBC423_TT,FUSCCTNBC423,tumor,FUSCCTNBC423_R1_screen,71234,1882,73,35,16,0,0,0,1,25949,810,FUSCCTNBC423_R1,49,50.46817349,138.21404,31.820942,FUSCCTNBC423.percent_bamqc,59.04373415,200,FUSCCTNBC423.percent,6.0766,99.03979409,10714736,10818617,0.01,1.07,3100593,FUSCCTNBC423.percent,2191335,2650899,442208
FUSCCTNBC423_TT,FUSCCTNBC423,tumor,FUSCCTNBC423_R2_screen,71157,2405,73,48,15,0,0,0,0,25322,980,FUSCCTNBC423_R2,49,57.0108784,138.2202717,31.820942,FUSCCTNBC423.percent_bamqc,59.04373415,200,FUSCCTNBC423.percent,6.0766,99.03979409,10714736,10818617,0.01,1.07,3100593,FUSCCTNBC423.percent,2191335,2650899,442208
FUSCCTNBC424_TT,FUSCCTNBC424,tumor,FUSCCTNBC424_R1_screen,76190,158,24,5,2,0,1,0,0,23400,220,FUSCCTNBC424_R1,45,52.63204612,139.6085861,35.056761,FUSCCTNBC424.percent_bamqc,49.04910025,212,FUSCCTNBC424.percent,3.4237,99.3493456,8706923,8763946,0.01,1.12,3462913,FUSCCTNBC424.percent,2495710,3417754,275594
FUSCCTNBC424_TT,FUSCCTNBC424,tumor,FUSCCTNBC424_R2_screen,76092,213,24,17,0,0,1,0,0,22983,670,FUSCCTNBC424_R2,45,60.04667343,139.6145452,35.056761,FUSCCTNBC424.percent_bamqc,49.04910025,212,FUSCCTNBC424.percent,3.4237,99.3493456,8706923,8763946,0.01,1.12,3462913,FUSCCTNBC424.percent,2495710,3417754,275594
FUSCCTNBC425_TT,FUSCCTNBC425,tumor,FUSCCTNBC425_R1_screen,69491,711,186,24,0,0,0,0,0,29078,510,FUSCCTNBC425_R1,49,49.61800928,138.892355,40.576267,FUSCCTNBC425.percent_bamqc,56.75823493,212,FUSCCTNBC425.percent,6.2737,98.96046799,14826192,14981934,0.01,1.11,3925598,FUSCCTNBC425.percent,2891516,3396467,325626
FUSCCTNBC425_TT,FUSCCTNBC425,tumor,FUSCCTNBC425_R2_screen,69127,857,185,39,0,0,0,0,0,29022,770,FUSCCTNBC425_R2,49,53.48477622,138.8947383,40.576267,FUSCCTNBC425.percent_bamqc,56.75823493,212,FUSCCTNBC425.percent,6.2737,98.96046799,14826192,14981934,0.01,1.11,3925598,FUSCCTNBC425.percent,2891516,3396467,325626
FUSCCTNBC426_TT,FUSCCTNBC426,tumor,FUSCCTNBC426_R1_screen,75337,172,3,31,0,0,0,0,0,23737,720,FUSCCTNBC426_R1,45,55.24317743,141.233235,42.326732,FUSCCTNBC426.percent_bamqc,50.1536924,218,FUSCCTNBC426.percent,3.3842,99.18189301,11583609,11679157,0.02,1.15,4144703,FUSCCTNBC426.percent,2708664,4100464,449544
FUSCCTNBC426_TT,FUSCCTNBC426,tumor,FUSCCTNBC426_R2_screen,75080,183,3,19,0,0,0,0,0,24125,590,FUSCCTNBC426_R2,45,59.7197052,141.2400524,42.326732,FUSCCTNBC426.percent_bamqc,50.1536924,218,FUSCCTNBC426.percent,3.3842,99.18189301,11583609,11679157,0.02,1.15,4144703,FUSCCTNBC426.percent,2708664,4100464,449544
FUSCCTNBC427_TT,FUSCCTNBC427,tumor,FUSCCTNBC427_R1_screen,76367,289,45,10,9,0,0,0,0,22920,360,FUSCCTNBC427_R1,45,54.85755738,142.1294275,31.529725,FUSCCTNBC427.percent_bamqc,50.73861271,210,FUSCCTNBC427.percent,3.6143,99.13749642,8874522,8951731,0.02,1.08,3088858,FUSCCTNBC427.percent,2025974,3133206,291510
FUSCCTNBC427_TT,FUSCCTNBC427,tumor,FUSCCTNBC427_R2_screen,76360,387,45,13,10,0,0,0,0,22776,409,FUSCCTNBC427_R2,45,62.44424911,142.1351553,31.529725,FUSCCTNBC427.percent_bamqc,50.73861271,210,FUSCCTNBC427.percent,3.6143,99.13749642,8874522,8951731,0.02,1.08,3088858,FUSCCTNBC427.percent,2025974,3133206,291510
FUSCCTNBC428_TT,FUSCCTNBC428,tumor,FUSCCTNBC428_R1_screen,61176,2436,8,21,4,0,0,0,0,35635,720,FUSCCTNBC428_R1,52,43.86252959,136.5009106,35.066565,FUSCCTNBC428.percent_bamqc,61.56533844,200,FUSCCTNBC428.percent,11.2142,99.22543399,16597098,16726657,0.01,1.07,3408731,FUSCCTNBC428.percent,2146718,2573876,323050
FUSCCTNBC428_TT,FUSCCTNBC428,tumor,FUSCCTNBC428_R2_screen,61033,2840,8,39,3,0,0,0,0,35118,959,FUSCCTNBC428_R2,53,46.51530805,136.5058417,35.066565,FUSCCTNBC428.percent_bamqc,61.56533844,200,FUSCCTNBC428.percent,11.2142,99.22543399,16597098,16726657,0.01,1.07,3408731,FUSCCTNBC428.percent,2146718,2573876,323050
FUSCCTNBC429_TT,FUSCCTNBC429,tumor,FUSCCTNBC429_R1_screen,61436,1685,374,80,94,0,5,0,0,34397,1929,FUSCCTNBC429_R1,51,47.32076428,137.1980391,34.21021,FUSCCTNBC429.percent_bamqc,59.94250147,195,FUSCCTNBC429.percent,7.9204,98.62496634,15555251,15772123,0.01,1.08,3266420,FUSCCTNBC429.percent,1859932,2769055,342695
FUSCCTNBC429_TT,FUSCCTNBC429,tumor,FUSCCTNBC429_R2_screen,61363,1950,374,82,101,1,6,0,0,33963,2160,FUSCCTNBC429_R2,52,49.83084854,137.202358,34.21021,FUSCCTNBC429.percent_bamqc,59.94250147,195,FUSCCTNBC429.percent,7.9204,98.62496634,15555251,15772123,0.01,1.08,3266420,FUSCCTNBC429.percent,1859932,2769055,342695
FUSCCTNBC430_TT,FUSCCTNBC430,tumor,FUSCCTNBC430_R1_screen,69900,1475,15,39,145,0,1,0,0,27455,970,FUSCCTNBC430_R1,47,54.64118083,137.7233286,31.655314,FUSCCTNBC430.percent_bamqc,56.40986061,199,FUSCCTNBC430.percent,5.5101,98.9377387,12238531,12369932,0.02,1.11,3059113,FUSCCTNBC430.percent,1764240,2990925,304963
FUSCCTNBC430_TT,FUSCCTNBC430,tumor,FUSCCTNBC430_R2_screen,69731,1767,15,49,120,3,1,0,0,27114,1200,FUSCCTNBC430_R2,48,58.20744491,137.7276392,31.655314,FUSCCTNBC430.percent_bamqc,56.40986061,199,FUSCCTNBC430.percent,5.5101,98.9377387,12238531,12369932,0.02,1.11,3059113,FUSCCTNBC430.percent,1764240,2990925,304963
FUSCCTNBC431_TT,FUSCCTNBC431,tumor,FUSCCTNBC431_R1_screen,72460,538,155,25,5,0,3,0,0,26304,510,FUSCCTNBC431_R1,46,55.6439338,139.1975956,29.169084,FUSCCTNBC431.percent_bamqc,53.64611874,209,FUSCCTNBC431.percent,3.8197,99.01578304,9922635,10021266,0.02,1.1,2838509,FUSCCTNBC431.percent,2023008,2521987,284553
FUSCCTNBC431_TT,FUSCCTNBC431,tumor,FUSCCTNBC431_R2_screen,72407,688,152,30,6,0,3,0,0,26134,580,FUSCCTNBC431_R2,46,62.58455704,139.1999341,29.169084,FUSCCTNBC431.percent_bamqc,53.64611874,209,FUSCCTNBC431.percent,3.8197,99.01578304,9922635,10021266,0.02,1.1,2838509,FUSCCTNBC431.percent,2023008,2521987,284553
FUSCCTNBC432_TT,FUSCCTNBC432,tumor,FUSCCTNBC432_R1_screen,68424,869,2,35,0,0,0,0,0,29870,800,FUSCCTNBC432_R1,48,53.30674979,142.2339081,30.365914,FUSCCTNBC432.percent_bamqc,56.39032981,210,FUSCCTNBC432.percent,4.305,99.23384836,12099082,12192495,0.02,1.09,2955027,FUSCCTNBC432.percent,1869514,2658192,283816
FUSCCTNBC432_TT,FUSCCTNBC432,tumor,FUSCCTNBC432_R2_screen,68474,1046,2,30,0,0,0,1,0,29837,610,FUSCCTNBC432_R2,48,55.95929473,142.2363266,30.365914,FUSCCTNBC432.percent_bamqc,56.39032981,210,FUSCCTNBC432.percent,4.305,99.23384836,12099082,12192495,0.02,1.09,2955027,FUSCCTNBC432.percent,1869514,2658192,283816
FUSCCTNBC434_TT,FUSCCTNBC434,tumor,FUSCCTNBC434_R1_screen,65510,1777,223,33,0,0,0,0,0,31457,1000,FUSCCTNBC434_R1,49,52.25988002,136.5192625,30.129831,FUSCCTNBC434.percent_bamqc,58.78786063,199,FUSCCTNBC434.percent,6.771,99.19610161,13343562,13451700,0.02,1.1,2924734,FUSCCTNBC434.percent,1672281,2616090,297403
FUSCCTNBC434_TT,FUSCCTNBC434,tumor,FUSCCTNBC434_R2_screen,65359,2128,225,58,0,0,0,0,0,31120,1110,FUSCCTNBC434_R2,49,57.53812389,136.5244569,30.129831,FUSCCTNBC434.percent_bamqc,58.78786063,199,FUSCCTNBC434.percent,6.771,99.19610161,13343562,13451700,0.02,1.1,2924734,FUSCCTNBC434.percent,1672281,2616090,297403
FUSCCTNBC435_PT,FUSCCTNBC435,normal,FUSCCTNBC435_PT_R1_screen,77291,450,964,6,103,0,0,0,0,20786,400,FUSCCTNBC435_PT_R1,45,76.28110733,140.7191888,43.579002,FUSCCTNBC435.percent_bamqc,50.57066171,189,FUSCCTNBC435.percent,51.1065,97.24122482,15887529,16338265,0,1.01,6043746,FUSCCTNBC435.percent,4438863,5508118,542692
FUSCCTNBC435_PT,FUSCCTNBC435,normal,FUSCCTNBC435_PT_R2_screen,77246,455,964,9,105,0,0,0,0,20781,440,FUSCCTNBC435_PT_R2,45,77.07368593,140.7217586,43.579002,FUSCCTNBC435.percent_bamqc,50.57066171,189,FUSCCTNBC435.percent,51.1065,97.24122482,15887529,16338265,0,1.01,6043746,FUSCCTNBC435.percent,4438863,5508118,542692
FUSCCTNBC435_TT,FUSCCTNBC435,tumor,FUSCCTNBC435_R1_screen,71235,117,545,9,38,0,0,0,0,27716,340,FUSCCTNBC435_R1,47,63.94742459,139.8520042,63.855014,FUSCCTNBC435_PT.percent_bamqc,49.47583412,190,FUSCCTNBC435_PT.percent,13.0449,96.89936221,10436446,10770397,0.01,1.06,4125286,FUSCCTNBC435_PT.percent,2486434,4634522,429786
FUSCCTNBC435_TT,FUSCCTNBC435,tumor,FUSCCTNBC435_R2_screen,71339,119,544,12,38,0,0,0,0,27568,380,FUSCCTNBC435_R2,47,64.99483609,139.8550283,63.855014,FUSCCTNBC435_PT.percent_bamqc,49.47583412,190,FUSCCTNBC435_PT.percent,13.0449,96.89936221,10436446,10770397,0.01,1.06,4125286,FUSCCTNBC435_PT.percent,2486434,4634522,429786
FUSCCTNBC437_TT,FUSCCTNBC437,tumor,FUSCCTNBC437_R1_screen,73922,295,9,30,4,0,0,1,0,24829,910,FUSCCTNBC437_R1,46,55.95166882,141.7794843,38.129936,FUSCCTNBC437.percent_bamqc,52.26853241,221,FUSCCTNBC437.percent,3.9788,99.12991283,12164756,12271529,0.02,1.11,3720818,FUSCCTNBC437.percent,2416093,3619896,408629
FUSCCTNBC437_TT,FUSCCTNBC437,tumor,FUSCCTNBC437_R2_screen,73997,330,9,19,3,0,0,0,0,24832,810,FUSCCTNBC437_R2,46,59.45843895,141.7819818,38.129936,FUSCCTNBC437.percent_bamqc,52.26853241,221,FUSCCTNBC437.percent,3.9788,99.12991283,12164756,12271529,0.02,1.11,3720818,FUSCCTNBC437.percent,2416093,3619896,408629
FUSCCTNBC438_TT,FUSCCTNBC438,tumor,FUSCCTNBC438_R1_screen,74680,481,156,16,0,0,0,0,1,24276,390,FUSCCTNBC438_R1,45,55.04085562,140.3171673,35.812465,FUSCCTNBC438.percent_bamqc,52.96195397,215,FUSCCTNBC438.percent,3.4927,99.3257936,12475714,12560397,0.02,1.08,3511689,FUSCCTNBC438.percent,2161955,3574898,282178
